sku_id,sku_name,first_category_id,second_category_id,third_category_id,first_category_name,second_category_name,third_category_name
2006359679,海天 味极鲜特级酱油 750ml,20392,20509,20519,粮油副食,酱油,黄豆酱油
2006359680,德芙 尊慕臻选黑巧克力礼盒朗姆酒味+伯爵红茶味+提拉米苏 280g(24颗),20514,20702,20705,休闲食品,巧克力,纯巧克力
2006365873,湾仔码头 黑芝麻水晶汤圆 20只装 300g,20386,22319,22321,日配/冷藏,汤圆,甜汤团/元宵
2006375928,AXE/斧头 柠檬护肤洗洁精 1.3kg*3优惠套装,20987,20989,20996,日化用品,厨房清洁品,洗洁精
2006375940,Great Value/惠宜 鸡蛋挂面 900g,20392,20458,20462,粮油副食,挂面/米粉,杂粮挂面
2006375943,拉斐尔 脆雪柔扁桃 100g,21549,23268,23269,进口商品,进口休闲食品,进口蜜饯果干
2006386566,思念 猪肉香菇水饺 1.08kg（720g+360g）,20386,22315,22317,日配/冷藏,水饺/馄饨,水饺(肉馅)
2006386567,Merries/妙而舒 瞬爽透气腰贴式婴儿纸尿裤 新生儿(NB) 90片,21667,21671,21703,母婴,婴儿用品,婴儿纸尿裤
2006386572,Merries/妙而舒 腰贴式婴儿纸尿裤 L大号 56片 适合9-14kg男女宝宝适用,21667,21671,21703,母婴,婴儿用品,婴儿纸尿裤
2006386573,雅培 丹麦进口 菁挚幼儿配方奶粉 3段(12-36月龄) 900g,21667,21670,21710,母婴,婴幼儿奶粉,三段奶粉（1－3岁）
2006386574,帮宝适 超薄干爽拉拉裤 L号9-14kg 52片,21667,21671,21703,母婴,婴儿用品,婴儿纸尿裤
2006386578,舒特家族 美国进口 梅洛红葡萄酒 750ml,20640,20697,20701,酒水饮料,葡萄酒,国产干红葡萄酒
2006386579,多芬 清爽水润超值装沐浴乳 衡悦水润1kg+深层营润300g 1300g,21232,21320,21326,个洗清洁,沐浴,其他沐浴露
2006460800,ECOKEEP/怡客 炫彩垃圾袋家庭组合装 中号 450mm*500mm*25只*5卷,21555,21668,21676,居家日用,垃圾袋,中号垃圾袋
2006460806,OREO/奥利奥 巧克力味夹心饼干 原味夹心 466g,20514,20518,20531,休闲食品,饼干,其他口味夹心饼干
2006460814,清风 原木纯品金装系列面巾纸 130抽*6包 S小规格 纸宽136mm,20987,21161,21175,日化用品,纸品湿巾,软抽纸
2006460817,Lotte/乐天 蛋黄派（夹心蛋类芯饼）冷加工 300g（25g*12枚）,20514,20801,20807,休闲食品,西式糕点,其他西式糕点
2006460818,怡宝 饮用纯净水 350ml*12支,20640,20819,20834,酒水饮料,水,纯净水
2006460824,妙卡 融情牛奶巧克力星形礼听 100g,20514,20702,20713,休闲食品,巧克力,巧克力礼盒
2006460839,Maryya/美丽雅 云动力旋转甩水拖 HC064867 1桶+1个拖把,21555,21739,21752,居家日用,扫帚/拖把,旋转拖把
2006460858,Suki/多美鲜 荷兰进口 多美鲜黄油(无盐) 10g*6,20386,20593,20621,日配/冷藏,干奶乳制品,黄油/牛油
2006460872,护舒宝 瞬洁贴身干爽网面284mm卫生巾 10+2片,21232,21431,21437,个洗清洁,卫生护理,卫生棉/卫生巾(夜用)
2006460876,维丽明 手压好神拖 WLM7007 1件,21555,21739,21752,居家日用,扫帚/拖把,旋转拖把
2006460886,超能 天然皂粉 2.5kg,20987,21127,21148,日化用品,衣物清洁/护理剂,洗衣粉
2006460894,益达 木糖醇无糖口香糖冰凉薄荷味 56g,20514,20628,20631,休闲食品,口香糖,罐装口香糖
2006472278,清风 原木纯品卷纸 155g*3层*12卷 138*104mm,20987,21161,21182,日化用品,纸品湿巾,无芯卫生纸
2006497578,护舒宝云感棉极薄日用+超长夜用卫生巾 23片(10片*2+3片),21232,21431,21436,个洗清洁,卫生护理,卫生棉/卫生巾(日用)
2006497581,清风 抽取式面巾纸10包装 150抽/2层,20987,21161,21175,日化用品,纸品湿巾,软抽纸
2006497590,Great Value/惠宜 地瓜干 228g,20514,20638,20642,休闲食品,蜜饯,果脯/果脯礼盒
2006507300,黑人 超白矿物盐牙膏 190g,21549,23299,23303,进口商品,进口个人洗护,进口口腔护理
2006544590,长城 解百纳干红葡萄酒 750ml,20640,20697,20701,酒水饮料,葡萄酒,国产干红葡萄酒
2006544591,心相印 经典系列纸面巾 136mm*190mm 180抽*2层(360张)/6包/提,20987,21161,21175,日化用品,纸品湿巾,软抽纸
2006544594,郁美净 金牌儿童霜 40g,21232,21296,22797,个洗清洁,面部保养品,面霜
2006544600,超威强效洁厕精.,20987,21110,21116,日化用品,卫浴清洁剂,浴室清洁剂
2006544610,Nice&Natural 新西兰进口 水果谷物棒（蔓越莓蓝莓味） 180g,20514,20801,20807,休闲食品,西式糕点,其他西式糕点
2006544612,吉香居 组合装 风味豆豉 280g*2,20392,20647,20738,粮油副食,调味品,辣椒酱
2006544660,七喜 清爽柠檬味汽水 2.5L,20640,20839,20844,酒水饮料,碳酸饮料,柠檬味汽水
2006544675,绿箭 无糖薄荷糖（茉莉花茶味）34g,20514,20904,20921,休闲食品,硬糖,其他硬糖
2006544681,康师傅 包装饮用水 1.5L,20640,20819,20835,酒水饮料,水,矿泉水
2006544686,鲤鱼 浓香风味菜籽油 5L,20392,20823,20824,粮油副食,食用油,菜籽油
2006544690,金龙鱼 雪粳稻东北大米 5kg（新旧包装，随机发货）,20392,20533,20535,粮油副食,米,国产大米
2006544703,多力 葵花籽调和油 5L,20392,20823,20832,粮油副食,食用油,调和油
2006544714,TIANYOU/天友 娟姗皇酸牛奶 236g,20386,20488,20512,日配/冷藏,低温奶制品,酸奶(原味)
2006544729,脆香米 脆米心牛奶巧克力 24g,20514,20702,20712,休闲食品,巧克力,加味巧克力
2006544753,巨龙 料酒(烹调酒) 400ml,20392,20647,20742,粮油副食,调味品,料酒
2006591149,吉列 锋速3刀架 1个刀架+1个刀头,21232,21394,21403,个洗清洁,剃须,男用刀架
2006591151,海天 金标生抽 1.28L,20392,20509,20526,粮油副食,酱油,生抽
2006591156,心相印 优选无芯卷纸 12卷*75g,20987,21161,21182,日化用品,纸品湿巾,无芯卫生纸
2006591157,妙洁 竹纤维抹布 23cm*18cm 3片装,21555,21647,21651,居家日用,家庭清洁用品,清洁用布
2006591163,怡蕊 牛奶润肤沐浴露(牛奶精华) 1kg,21232,21320,21326,个洗清洁,沐浴,其他沐浴露
2006591164,荷氏 午夜风暴薄荷糖 102g（34g*3条装）,20514,20904,20921,休闲食品,硬糖,其他硬糖
2006632615,洽洽 香瓜子 160g,20514,20561,20575,休闲食品,坚果,瓜子/瓜子仁
2006632626,欧德 西班牙进口 朗姆酒 700ml,20640,20668,20681,酒水饮料,高端烈酒,朗姆
2006632629,美即 黑米酵力纯净透亮面膜 25g*5片,21232,21296,21302,个洗清洁,面部保养品,面膜
2006632641,Glico/格力高 浓醇抹茶味装饰饼干（涂层型） 85g,20514,20518,20532,休闲食品,饼干,其他口味饼干
2006632642,好丽友 好多鱼蜂蜜牛奶味 33g,20514,20678,20693,休闲食品,膨化食品,其他膨化食品
2006632645,帮宝适 超薄干爽拉拉裤 XXL 15kg以上 加加大号 50片,21667,21671,21703,母婴,婴儿用品,婴儿纸尿裤
2006632650,帮宝适 超薄干爽拉拉裤 加大号XL 12-17kg 72片,21667,21671,21703,母婴,婴儿用品,婴儿纸尿裤
2006632873,Great Value/惠宜 沃尔玛直接进口 美国进口 冷冻玉米粒 340g,20386,22245,22271,日配/冷藏,冷冻副食,其他加工速食
2006658784,枸杞 200g,20392,20590,20602,粮油副食,南北干货,枸杞
2006668478,护舒宝 加拿大进口 幻彩?极护日用卫生巾 270mm 3片,21232,21431,21436,个洗清洁,卫生护理,卫生棉/卫生巾(日用)
2006668479,护舒宝 加拿大进口 未来感极护日用卫生巾 270mm 3片,21232,21431,21436,个洗清洁,卫生护理,卫生棉/卫生巾(日用)
2006668591,护舒宝 加拿大进口 幻彩·极护量多日用卫生巾（清香型） 270mm*9片,21232,21431,21436,个洗清洁,卫生护理,卫生棉/卫生巾(日用)
2006668593,护舒宝 加拿大进口 幻彩·极护日用卫生巾(清香型） 240mm*9片,21232,21431,21436,个洗清洁,卫生护理,卫生棉/卫生巾(日用)
2006668595,护舒宝 加拿大进口 极护超长夜用卫生巾 317mm 10片,21232,21431,21437,个洗清洁,卫生护理,卫生棉/卫生巾(夜用)
2006668598,潘婷 3分钟奇迹奢护精华霜多效损伤修护 180ml,21549,23299,23300,进口商品,进口个人洗护,进口洗发/护发
2006668601,吉列 锋速3突破剃须刀 1刀架+2刀头,21549,23299,23304,进口商品,进口个人洗护,进口面部护理
2006668656,吊干红枣 550g,20514,20638,20643,休闲食品,蜜饯,红枣
2006672623,Marketside 咸奶油慕斯原味小方蛋糕  50g,20365,20374,20376,烘焙,蛋糕,冷藏蛋糕
2006689891,Great Value/惠宜 除湿盒六连装 200g*6,20987,21074,21085,日化用品,杀虫驱蚊,其他防霉防蛀品
2006703657,桃李 包装迷你豆沙面包 5个装 170g,20365,20389,20390,烘焙,主食面包,餐包类
2006703663,黄瓜山 琪林土鸡蛋 10+2枚 500g,20386,22844,22846,日配/冷藏,蛋品,鸡蛋
2006704142,黄瓜山 松花皮蛋?6枚 300g??,20386,22844,22850,日配/冷藏,蛋品,松花蛋/皮蛋
2006704354,冰鲜带鱼 400g-700g,20292,20306,20323,水产,冰鲜类,冰鲜鱼类
2006706202,Marketside 蔓越莓美式麦芬蛋糕 2粒 230g,20365,20374,20375,烘焙,蛋糕,常温蛋糕
2006708306,ViTa/维他 柠檬茶（柠檬味茶饮料） 310ml*6,21549,23276,23280,进口商品,进口酒水饮料,进口饮料/矿泉水
2006708440,意食坊 cook italian 甜椒番茄酱 1瓶,20392,20647,20675,粮油副食,调味品,番茄酱/番茄沙司
2006708443,意食坊 cook italian 意大利进口 罗勒番茄意面调味酱（复合调味料）340g,20392,20647,20675,粮油副食,调味品,番茄酱/番茄沙司
2006745640,梦龙 香草口味冰淇淋 5支装 320g,20386,20556,20566,日配/冷藏,冰品类,冰淇淋
2006745643,和路雪 可爱多非常草莓口味冰淇淋 6支装 402g,20386,20556,20566,日配/冷藏,冰品类,冰淇淋
2006748246,OMO/奥妙 阳光去霉味洗衣液 3.5kg 每人每天每单限购10瓶,20987,21127,21149,日化用品,衣物清洁/护理剂,洗衣液
2006788629,HUGGIES/好奇 金装超柔贴身透气纸尿裤 L大号 适合10-14公斤 104片,21667,21671,21703,母婴,婴儿用品,婴儿纸尿裤
2006788634,Great Value/惠宜 什锦果仁 250g,20514,20561,20591,休闲食品,坚果,其他干果
2006791158,Great Value/惠宜 KEFIR风味发酵乳 200g*12,20640,20764,20778,酒水饮料,机能饮料,奶味饮料
2006791162,乐虎 牛磺酸强化型 氨基酸维生素功能饮料 1140ml（380ml*3）,20640,20764,20771,酒水饮料,机能饮料,功能性饮料
2006800817,黄元帅苹果 约1kg,20307,20308,20315,水果/蔬菜,国产水果,国产苹果类
2006802388,惠宜 三鲜水饺家庭装 1.2kg(60只）,20386,22315,22316,日配/冷藏,水饺/馄饨,水饺(海鲜)
2006802390,惠宜 玉米猪肉水饺 1.2kg(60只),20386,22315,22317,日配/冷藏,水饺/馄饨,水饺(肉馅)
2006802391,Great Value/惠宜 花生汤圆 500g,20386,22319,22321,日配/冷藏,汤圆,甜汤团/元宵
2006809156,包装芥菜 约300g,20307,20353,20362,水果/蔬菜,蔬菜,叶菜类蔬菜
2006809172,包装芋仔 约500g,20307,20353,20356,水果/蔬菜,蔬菜,根茎类蔬菜
2006809176,包装红薯 约700g,20307,20353,20356,水果/蔬菜,蔬菜,根茎类蔬菜
2006809869,多芬 深层营润滋养美肤沐浴露 1kg,21232,21320,21330,个洗清洁,沐浴,滋养沐浴露
2006811511,鲜百汇 三去南极鱼 300g,20292,20306,20323,水产,冰鲜类,冰鲜鱼类
2006819246,薯愿清新番茄味马铃薯膨化食品超值装 208g,20514,20678,20695,休闲食品,膨化食品,薯片/薯条
2006819751,雕牌 超效加酶无磷洗衣粉 2.68kg+200g,20987,21127,21148,日化用品,衣物清洁/护理剂,洗衣粉
2006819754,爱他美 德国进口 幼儿配方奶粉 3段 800g,21667,21670,21710,母婴,婴幼儿奶粉,三段奶粉（1－3岁）
2006890790,伊利 每益添活性乳酸饮料(原味) 100ml*5瓶/排,20386,20488,20500,日配/冷藏,低温奶制品,乳酸饮料(低温)
2006902764,布阑氏 女性内裤精油洗涤皂 100g,20987,21127,21151,日化用品,衣物清洁/护理剂,洗衣皂
2006902770,Cif/晶杰 强力清洁乳 (清新柠檬香型) 725g,20987,20989,20994,日化用品,厨房清洁品,其他厨房清洁剂
2006902779,清风 面巾纸 206*136mm（2层） 150抽/包*8 S小规格 纸宽136mm,20987,21161,21175,日化用品,纸品湿巾,软抽纸
2006941565,Marketside 轻芝士蛋糕 1盒,20365,20374,20376,烘焙,蛋糕,冷藏蛋糕
2006942803,贝贝健 天然防蚊液 100ml,20987,21074,21081,日化用品,杀虫驱蚊,电蚊香片/电蚊香器
2006960360,宝路 成犬中小型犬粮鸡肉口味 1.8.kg,22049,22068,22098,宠物生活,狗用品,狗粮
2006960362,宝路 成犬大型犬粮 牛肉鸡肉口味 7.5kg,22049,22068,22098,宠物生活,狗用品,狗粮
2006960363,洁珊 超强力凝聚猫沙 9L,22049,22066,22386,宠物生活,猫用品,猫卫生及护理类
2006960368,whiskas/伟嘉 吞拿鱼及三文鱼味幼猫猫粮 1.2kg（新旧包装，随机发货）,22049,22066,22384,宠物生活,猫用品,猫粮
2007002250,奥妙 深层洁净洗衣液 3.5kg,20987,21127,21149,日化用品,衣物清洁/护理剂,洗衣液
2007002254,OMO/奥妙 亮白焕彩水清莲香洗衣液  3.5kg,20987,21127,21149,日化用品,衣物清洁/护理剂,洗衣液
2007004166,中国台湾 杨桃(盒) 900g,20307,20308,22410,水果/蔬菜,国产水果,其他国产水果
2007007650,GOO.N大王 环贴式纸尿裤 维E系列 XL号（特大号） 42片,21667,21671,21703,母婴,婴儿用品,婴儿纸尿裤
2007007657,GOO.N大王 环贴式纸尿裤 维E系列 M号（中号） 68片,21667,21671,21703,母婴,婴儿用品,婴儿纸尿裤
2007007660,大王 环贴式纸尿裤维E系列 84片 S号 4-8kg,21667,21671,21703,母婴,婴儿用品,婴儿纸尿裤
2007007667,多芬 衡悦水润清爽水润沐浴露 1L*2,21232,21320,21326,个洗清洁,沐浴,其他沐浴露
2007007668,雀巢 花生味夹心威化代可可脂巧克力 640g（24*20g+赠8*20g）,20514,20786,20789,休闲食品,威化,其他口味威化
2007007669,三全 冬菇鸡肉水饺 1.2kg,20386,22315,22317,日配/冷藏,水饺/馄饨,水饺(肉馅)
2007016432,嘉士伯 六联罐啤酒 330ml*6罐,20640,20803,20816,酒水饮料,啤酒,黄啤
2007016433,嘉士伯 啤酒 500ml,20640,20803,20816,酒水饮料,啤酒,黄啤
2007021918,源志 烧烤蜜汁 300g,20392,22769,22774,粮油副食,蜜制冲调饮品,蜂蜜
2007021921,源志 烧烤用手套 50只装,21737,21760,21802,运动户外,野营用品,烧烤用具
2007021922,源志 烧烤盘 34*23cm,21737,21760,21802,运动户外,野营用品,烧烤用具
2007021924,源志 烧烤套装 (辣椒粉40g+孜然粉25g+香辣酱100g+木柄刷1把),21737,21760,21802,运动户外,野营用品,烧烤用具
2007049729,健力士 爱尔兰进口 醇黑啤酒 440ml,21549,23276,23278,进口商品,进口酒水饮料,进口啤酒
2007069439,彩虹 无味电热蚊香液 2瓶装（新旧包装更新，随机配送）,20987,21074,21091,日化用品,杀虫驱蚊,液体蚊香/器
2007085680,华方苑 铁观音 150g*2,20392,20990,21017,粮油副食,茶叶,乌龙茶
2007085696,Great Value/惠宜 泰国进口 茉莉香米 5kg,21549,23281,23283,进口商品,进口粮油副食,进口大米/杂粮
2007085697,广御园 蛋蛋仔 408g,20514,20934,20938,休闲食品,中式糕点,其他中式糕点
2007085701,李施德林 泰国进口 零度漱口水 500ml,21549,23299,23303,进口商品,进口个人洗护,进口口腔护理
2007085713,双汇（shuanghui） 蒜蓉烤肠 260g,20392,23001,23004,粮油副食,火腿肠,其他火腿肠
2007085731,Rio/锐澳 鸡尾酒6联包 1.65L（275ml*6瓶）,20640,20697,20723,酒水饮料,葡萄酒,预调酒
2007085762,百岁山 矿泉水 570ml*6瓶,20640,20819,20835,酒水饮料,水,矿泉水
2007085786,旺仔 牛奶（调制乳） 580ml(145ml*4),20386,20577,20601,日配/冷藏,常温奶制品,纯牛奶
2007085844,海霸王 花生汤圆 600g,20386,22319,22321,日配/冷藏,汤圆,甜汤团/元宵
2007085845,海霸王 甲天下 黑芝麻汤圆 600g,20386,22319,22321,日配/冷藏,汤圆,甜汤团/元宵
2007085849,Nestle/雀巢 全家营养甜奶粉 300g,20392,20897,20903,粮油副食,成人奶粉,加味奶粉
2007085851,海天 特级鲜酱油 500ml,20392,20509,20529,粮油副食,酱油,鲜抽
2007085881,百吉福 原味棒棒奶酪 500g,20386,20593,20615,日配/冷藏,干奶乳制品,奶酪（低温）
2007093628,高露洁 固齿清新美白牙膏 200g,21232,21459,21464,个洗清洁,牙膏,其他功效牙膏
2007103941,进口超甜蕉 约700g,20307,20327,20330,水果/蔬菜,进口水果,进口香蕉
2007104630,DAN.D.PAK 越南进口 蔓越莓腰果麦片,21549,23295,23298,进口商品,进口冲饮,其他进口冲饮
2007106130,绿箭 脆皮软心薄荷糖原味薄荷味 80g,20514,20904,20913,休闲食品,硬糖,夹心硬糖
2007138662,麒麟西瓜 约3kg-3.5kg,20307,20308,20311,水果/蔬菜,国产水果,国产瓜类
2007165599,中国台湾 芭乐(盒) 500g,20307,20308,22410,水果/蔬菜,国产水果,其他国产水果
2007171481,Great Value/惠宜 苹果醋饮料 310ml,20640,20734,20755,酒水饮料,果味饮料/果汁,苹果汁
2007176594,伊利 纯牛奶无菌砖 250ml*24（新旧包装，随机发货）,20386,20577,20601,日配/冷藏,常温奶制品,纯牛奶
2007176600,长寿花 金胚玉米油 5L,20392,20823,20831,粮油副食,食用油,玉米胚芽油
2007176644,统一 巧面馆藤椒牛肉味面 510g(102g*5包),20392,20940,20946,粮油副食,方便食品,其他方便食品
2007178365,伯朗 中国台湾 蓝山风味咖啡饮料 240ml,21549,23276,23280,进口商品,进口酒水饮料,进口饮料/矿泉水
2007178460,农夫山泉 饮用天然水 5L,20640,20819,20835,酒水饮料,水,矿泉水
2007203952,味全 原味优酪乳 风味发酵乳 230g,20386,20488,20512,日配/冷藏,低温奶制品,酸奶(原味)
2007206749,伊利 畅轻有机风味发酵乳 250g/瓶,20386,20488,20512,日配/冷藏,低温奶制品,酸奶(原味)
2007206766,伊利 尚补坊风味发酵乳 复原乳 100g×8杯,20386,20488,20504,日配/冷藏,低温奶制品,酸奶(加味)
2007207531,酱爸天下 香卤猪蹄 150g,20386,20434,20479,日配/冷藏,低温熟食,猪肉类熟食
2007207887,清水大闸蟹公 135-150g/只,20292,20324,20328,水产,活鲜类,活鲜甲壳类
2007211649,Nice&Natural/好天然 新西兰进口 草莓黑加仑味水果谷物棒 180g,21549,23268,23274,进口商品,进口休闲食品,进口饼干/曲奇
2007224701,玉兰油 清莹保湿洁面乳 100g,21232,21281,21288,个洗清洁,洁肤,洗面奶
2007224706,Great Value/惠宜 蓝泡泡洁厕宝 50g*4,20987,21110,21112,日化用品,卫浴清洁剂,厕所清洁剂
2007224710,OMO/奥妙 超效清新柠檬洗衣皂 226g*2 超值装,20987,21127,21151,日化用品,衣物清洁/护理剂,洗衣皂
2007241149,百吉福 芝士片 10片 166g,20386,20593,20615,日配/冷藏,干奶乳制品,奶酪（低温）
2007246486,SPACE 7/七度空间 少女系列卫生巾（透气·日用特薄）  245mm*10片,21232,21431,21436,个洗清洁,卫生护理,卫生棉/卫生巾(日用)
2007263994,黄豆 约500g（库存告急，欲购从速）,20392,20843,20846,粮油副食,杂粮类,杂粮豆类
2007278402,潮香村 黑椒西冷牛排 黑椒调味酱 125g,20386,22245,23016,日配/冷藏,冷冻副食,其他冷冻半成品
2007278681,五芳斋 珍情五芳礼品棕 1.12kg（560g*2）,20386,22348,22350,日配/冷藏,粽子,粽子礼盒
2007278694,五芳斋 速冻鲜肉粽 500g,20386,22348,22350,日配/冷藏,粽子,粽子礼盒
2007278702,思念 紫糯花生粽 500g,20386,22348,22349,日配/冷藏,粽子,粽子
2007278705,五芳斋 豆沙粽 200g,20386,22348,22349,日配/冷藏,粽子,粽子
2007278706,五芳斋 五芳佳礼礼品粽（真空包装） 600g,20386,22348,22349,日配/冷藏,粽子,粽子
2007285042,佳沛 金果6个装,20307,20327,20336,水果/蔬菜,进口水果,进口猕猴桃
2007355893,西州蜜瓜 约2kg-2.5kg,20307,20308,20311,水果/蔬菜,国产水果,国产瓜类
2007356614,舒化 无乳糖牛奶高钙型 250mlx12,20386,20577,20601,日配/冷藏,常温奶制品,纯牛奶
2007401425,Marketside 双葱培根软欧式面包 （个）,20365,20382,20383,烘焙,欧式面包,软质面包
2007405717,伊利舒化无乳糖牛奶低脂型 250ml*12,20386,20577,20601,日配/冷藏,常温奶制品,纯牛奶
2007405719,SAMYANG/三养 韩国进口 拌超辣杯面 70g,21549,23281,23284,进口商品,进口粮油副食,进口速食面
2007407789,旺旺 小小酥含油型膨化食品原味(8小包） 200g,20514,20678,20693,休闲食品,膨化食品,其他膨化食品
2007407793,惠宜 白砂糖 500g,20392,20647,20750,粮油副食,调味品,绵白糖
2007407810,好丽友 呀!土豆超值装里脊牛排味 130g,20514,20678,20695,休闲食品,膨化食品,薯片/薯条
2007407813,乐事 薯片墨西哥鸡汁番茄味 70g/袋,20514,20678,20695,休闲食品,膨化食品,薯片/薯条
2007407815,Great Value/惠宜 牛肉干 五香味 65g,20514,20727,20743,休闲食品,肉干,牛肉干
2007407829,龙凤 奶黄包 1.3kg,20386,22281,22286,日配/冷藏,冷藏面点,甜包
2007407837,三全 牛奶原味蒸蛋糕 240g（8只装）,20386,22281,22287,日配/冷藏,冷藏面点,西式面点
2007452244,三全 速冻网兜豆沙粽 520g,20386,22348,22349,日配/冷藏,粽子,粽子
2007465899,老城南 粽香天下粽子咸蛋皮蛋合装 1.2kg+116g,20386,22348,22350,日配/冷藏,粽子,粽子礼盒
2007465900,Laochengnan/老城南 粽情忆家 粽子盐蛋皮蛋合装 948g,20386,22348,22350,日配/冷藏,粽子,粽子礼盒
2007483353,红烧牛肉饭（盒）（自带发热包/现蒸现煮）,20386,22302,22303,日配/冷藏,米面制品,方便米饭
2007483354,厨师 香辣回锅肉饭 285g,20386,22302,22303,日配/冷藏,米面制品,方便米饭
2007483358,萝卜排骨面（盒）（自带发热包/现蒸现煮）,20392,20949,20975,粮油副食,方便面,其他杯碗速食面
2007506660,国产蓝莓 约125g (12mm-14mm),20307,20308,22410,水果/蔬菜,国产水果,其他国产水果
2007507071,夏黑葡萄 约500g,20307,20308,22410,水果/蔬菜,国产水果,其他国产水果
2007517180,仟味坊 仟味三宝 端午礼盒 1.11kg,20386,22348,22350,日配/冷藏,粽子,粽子礼盒
2007526007,思念 板栗肉粽（沃尔玛专供） 300g,20386,22348,22349,日配/冷藏,粽子,粽子
2007529940,百香果（盒）6个,20307,20308,22410,水果/蔬菜,国产水果,其他国产水果
2007554643,包装金针菇 200g,20307,20353,20358,水果/蔬菜,蔬菜,菇菌类
2007554644,进口超甜蕉 700g,20307,20327,20330,水果/蔬菜,进口水果,进口香蕉
2007560876,绿豆 400g,20392,20590,20616,粮油副食,南北干货,其他干货
2007654370,洁柔 Lotion柔润（柔滑）超迷你型纸手帕 6片/包 四层 18包,20987,21161,21180,日化用品,纸品湿巾,手帕纸
2007654736,珍百轩 经典原味爆米花 160g,20514,20678,20680,休闲食品,膨化食品,爆米花
2007662285,雪宝 酸牛奶 家庭装 1.25kg,20386,20488,20512,日配/冷藏,低温奶制品,酸奶(原味)
2007672942,黄瓜山 双宝礼盒（松花皮蛋+翻沙咸蛋） 30枚 1.5kg,20386,22844,22849,日配/冷藏,蛋品,蛋品礼盒
2007683218,华方苑 绿茶 125g,20392,20990,21005,粮油副食,茶叶,绿茶
2007686336,国产樱桃(盒) 约250g,20307,20308,22410,水果/蔬菜,国产水果,其他国产水果
2007690665,心相印 茶语.丝享纸面巾 无香 6包臻享装,20987,21161,21175,日化用品,纸品湿巾,软抽纸
2007751978,好奇 银装成长裤箱装L 120片,21667,21671,21703,母婴,婴儿用品,婴儿纸尿裤
2007755602,五芳斋 福味五芳礼品粽(真空包装)  200g*8袋 16只,20386,22348,22350,日配/冷藏,粽子,粽子礼盒
2007772059,Ariel/碧浪 机洗超净洗衣液 2kg*2,20987,21127,21149,日化用品,衣物清洁/护理剂,洗衣液
2007903027,芭比 女孩之宠物集合组 BCF82,21929,21967,21973,玩具,女孩玩具,娃娃衣服及配件
2007904084,皇城麻辣味熊掌素肉 128g,20514,20727,20733,休闲食品,肉干,豆干零食
2007904085,国琳成都特产组合糕 288g,20514,20934,20943,休闲食品,中式糕点,中式糕点礼盒
2007904089,四川特产冰桔麻饼 450g,20514,20934,20938,休闲食品,中式糕点,其他中式糕点
2007904269,WITOR'S 意大利进口 巧克力碎片曲奇饼干 300g,21549,23268,23274,进口商品,进口休闲食品,进口饼干/曲奇
2007904272,Hellema/荷莉玛 荷兰进口 派特和麦特饼干 150g,20514,20518,20527,休闲食品,饼干,零食饼干
2007911843,高露洁 全面防蛀 250G,21232,21459,21464,个洗清洁,牙膏,其他功效牙膏
2007926327,进口 超甜蕉 约700g,20307,20327,20330,水果/蔬菜,进口水果,进口香蕉
2007965000,新疆香梨（盒）约 1kg,20307,20308,20313,水果/蔬菜,国产水果,国产梨类
2008008100,绿奇异果 6个装 约600g,20307,20308,20314,水果/蔬菜,国产水果,国产猕猴桃
2008020130,桃李 吉士排面包 220g,20514,20801,20809,休闲食品,西式糕点,小面包
2008020566,OMO/奥妙 桉树艾草除菌除螨洗衣粉 2.18kg,20987,21127,21148,日化用品,衣物清洁/护理剂,洗衣粉
2008136842,思念 虾仁玉米儿童成长营养水饺 300g（32只+送12只）,20386,22315,22316,日配/冷藏,水饺/馄饨,水饺(海鲜)
2008136852,卫龙 亲嘴道（调味面制品） 50g,20514,20727,20731,休闲食品,肉干,板筋
2008139077,伊利 帕瑞缇褐色炭烧风味发酵乳 1.05kg,20386,20488,20504,日配/冷藏,低温奶制品,酸奶(加味)
2008164709,品品 川香秘制牛板筋 烧烤味 40g,20514,20727,20731,休闲食品,肉干,板筋
2008164769,果钦 椰子汁（植物蛋白饮料） 1L,20640,20764,20779,酒水饮料,机能饮料,植物蛋白饮料
2008164770,华丰 原味三鲜伊面 86g*5包,20392,20949,20986,粮油副食,方便面,其他袋装速食面
2008174977,力士 新活炫亮去屑洗发乳 750ml,21232,21233,22985,个洗清洁,洗发护发,去屑洗发露
2008174978,高露洁 冰爽冷萃龙井牙膏 180*2支,21232,21459,21465,个洗清洁,牙膏,清新牙膏
2008174980,康师傅 金汤虾球面 510g （102g*5）,20392,20949,20968,粮油副食,方便面,袋装速食面海鲜口味
2008176431,人民 苡仁 250g,20392,20843,22817,粮油副食,杂粮类,其他杂粮类
2008179204,国产红布林 约500g,20307,20308,22410,水果/蔬菜,国产水果,其他国产水果
2008180827,伊利 优酸乳果粒酸奶饮品哈密瓜味 245g*12,20386,20577,20588,日配/冷藏,常温奶制品,常温乳酸饮料
2008198748,the SAEM/得鲜 韩国进口 济州岛鲜鲜芦荟胶 300ml,21232,21296,21300,个洗清洁,面部保养品,防晒/晒后修复
2008198750,自然乐园 韩国进口 自然乐园纳益其尔芦荟舒缓保湿喷雾 150ml,21549,23299,23304,进口商品,进口个人洗护,进口面部护理
2008198751,NATUREREPUBLIC/纳益其尔 韩国进口 精粹自然玫瑰泡沫洁面乳 150ml,21232,21281,21288,个洗清洁,洁肤,洗面奶
