marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	50165965	R3C2TYCHFD7HZM	B000A7B4D0	690479711	"sharp r-520ks 2-cubic-foot 1200-watt microwave oven, stainless steel"	Major Appliances	5	1	1	N	N	Masterful	"Had this for about 5 years now after a Panasonic NN-H965WF failed within 19 months of being purchased new. No repairs necessary with this Sharp microwave, and the sensor still works great. Use that function and you'll almost never have to worry about underheated food."	2/20/2013
US	34571698	R18WF5TNVQ2B1D	B0011YFKMC	760984384	spacemaker jvm1540dmww over-the-range microwave oven with recirculating vent in white	Major Appliances	2	7	8	N	N	"Only had this microwave oven a few months, but already regretting the purchase..."	"I purchased this microwave oven at a big box store when it was on sale, and received a better price than the amazon list price. I brought it home, removed the older microwave this was replacing and installed this new one, myself. (Installation was a bit more difficult than I expected it to be, but this had more to do with the shoddy installation of the unit it was replacing than any flaws in this unit, so I won't count that as a strike against this product.)<br /><br />In the few months that we have been using this unit, there are several things that I've noticed that have made me regret this purchase:<br /><br />1. The glass plate split in two after about two weeks of use. I have no idea why this occured. My wife stuck in a bowl of oatmeal to cook it and after about 30 seconds there was a loud bang and she turned it off to see what had happened. The glass plate was spilt into two pieces, nearly right down the middle. Weird. The replacement part cost me another $30. Not happy about this!<br /><br />2. The venting fan has a flap that opens to the duct inside the wall. The hinge on this flap is very weak and we can hear it flapping about on windy days. This seems very irregular, as the kitchen wall this unit is mounted on is an inside wall, not an exterior wall, and the ductwork goes up through the roof, not to the nearest exterior wall. I really don't think it should do this. The last unit did not do this, and it's a bit irritating to hear this flap rattling and squeaking around on windy days.<br /><br />3. This microwave positively will not cook a good bag of microwave popping corn. What's up with that? Isn't that a basic necessity of EVERY microwave? Put in a bag of popping corn and you either get 25% of it popped with wet, greasy kernels or 75% popped and it's all burned brown and stinky. The first few times I figured my wife was losing her mind and just counldn't figure out the new unit. Well, I have now tried four different brands of popping corn and got the same results with all brands. For a family that really enjoys microwave popping corn, this was a real bummer, and the number one reason I would never recommend this microwave to another person.<br /><br />4. In general terms, this microwave seems underpowered. It claims to have the same wattage cooking power as the model it replaced, but I'm not seeing it. Everything takes longer to cook with this unit. Sure, in microwave terms, you're only talking about 15% longer cook times which equal out to mere seconds or a few more minutes, so it's not a lot of extra time, but it's just worse than I expected. You always kind of assume that the new model will be better than the old, but that just wasn't the case, in this instance.<br /><br />5. OK, this one is just personal preference and not really a problem with the unit. (I probably should have inquired about this feature before purchasing this product.) I prefer microwaves that you just pop food into, press the seconds (or minutes) you want to cook something and then press start. On this unit, you need to press a button marked cook time before you start pressing any numbers. If you press any number at the start, the unit powers up and begins cooking the food by the number of minutes assigned to that number button on the number pad. Some people may be used to this types of microwave. I am not, so I prefer the aforementioned method of cooking food. I don't need auto-programmed cook times assigned to my numbers.<br /><br />Overall, generally displeased with this model and would NEVER recommend it to anyone.e results with all brands. For a family that really enjoys microwave popping corn, this was a real bummer, and the number one reason I would never recommend this microwave to another person.<br /><br />4. In general terms, this microwave seems underpowered. It claims to have the same wattage cooking power as the model it replaced, but I'm not seeing it. Everything takes longer to cook with this unit. Sure, in microwave terms, you're only talking about 15% longer cook times which equal out to mere seconds or a few more minutes, so it's not a lot of extra time, but it's just worse than I expected. You always kind of assume that the new model will be better than the old, but that just wasn't the case, in this instance.<br /><br />5. OK, this one is just personal preference and not really a problem with the unit. (I probably should have inquired about this feature before purchasing this product.) I prefer microwaves that you just pop food into, press the seconds (or minutes) you want to cook something and then press start. On this unit, you need to press a button marked cook time before you start pressing any numbers. If you press any number at the start, the unit powers up and begins cooking the food by the number of minutes assigned to that number button on the number pad. Some people may be used to this types of microwave. I am not, so I prefer the aforementioned method of cooking food. I don't need auto-programmed cook times assigned to my numbers.<br /><br />Overall, generally displeased with this model and would NEVER recommend it to anyone."	2/17/2013
US	14770712	RJ7OIUICUZBSO	B003KI1W3I	984005611	sharp rmotda252wrzz microwave turntable motor	Major Appliances	5	2	2	N	Y	Great	"As described by Phil, it is very easy to install.  A tip, as you cut the 4 small taps to get to the motor, put a small tool or wire in the door hole to keep in from falling inside the unit.  After you install the new motor, flip the door you cut out over, and the tab neatly fits the loop and the small screw hole lines up.  Use a small screw to attach the cut out door and it will be sealed from dust and dirt, as well as easily accessible if you ever need to open again."	2/17/2013
US	36651324	RNXM3T0RRX6C8	B000W3JHHM	943347999	pem31smss ge profile spacemaker countertop microwave oven stainless steel	Major Appliances	1	0	0	N	N	Dead upon arrival	"I purchased this unit to replace a GE spacemaker because it was the only one I could find that would fit in the cabinet space.  The new unit would not heat food when it arrived.  I am requesting an immediate replacement from the supplier.  I recall when GE had a good reputation in appliances, but now I have a low opinion of their quality."	2/16/2013
US	46341797	R1B2PL2TTUVSP	B000W3PH1W	721617315	pem31dmww%2d profile spacemaker ii%2dcountertop microwave oven %2d white	Major Appliances	5	0	0	N	Y	Planning ahead	I currently have one of these that fits perfectly in the space I have.  Bought this one again as a spare.  Just in case... and we know that case will come at the most inconvenient time.  Very happy with this 800W model.  Does my jobs.<br />  It is pretty good for my 1964 vintage wired house.  Too many things plugged in and too many watts required at the same time makes for too many trips to the fuse box.	2/13/2013
US	53042200	R3SLHIN4AAJQN2	B000UW1WW8	242727854	profile 2.2 cu. ft. countertop microwave w/child lockout and extra large	Major Appliances	1	2	3	N	N	Just a pretty face!	"Man I wish I'd read these reviews before buying this. I was at a local Big Box store and saw this on the shelf, decided to buy it on impulse.  After all, it's a GE and that's a great brand, right?<br />It was disappointing from the start. I don't use a microwave for much other that popcorn and heating freezer meals, and it couldn't even handle those. The popcorn setting burned the popcorn (my old, cheapo Sharp would always stop at just the right time.)  The meals were heated unevenly.<br />And now, after less than a month of very light use, the display flickers and it refuses to turn on.<br />After reading these reviews I decided it wasn't even worth repairing. I've junked it and bought a highly rated Panasonic from Amazon (along with a 3-year Square Trade warranty).<br />What a piece of junk!"	2/12/2013
US	44250356	R34WDZC6E3J74T	B002Z8041A	921964554	whirlpool gmh5205xvs 2.0 cu. ft. over-the-range microwave oven 300 cfm - stainless steel	Major Appliances	1	0	0	N	N	Another one bites the dust	"Just like everyone else, I own this microwave. it died after 1yr of normal use right after the warranty ran out. When it worked there were no issues."	2/11/2013
US	45406057	RKNPXA0RWXMNN	B005GSZB3M	109226352	whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave	Major Appliances	1	14	15	N	N	Packed up	Has been owned for less than a year.. started sparking and had to stop using.  Now shopping for a new one.	2/11/2013
US	38413986	R35EGJHT2U3US1	B0073YCGK8	542519500	"whirlpool wmh31017fs 1.7 cu. ft. over-the-range, combination microwave oven, stainless steel, 1000 watt"	Major Appliances	5	11	15	N	N	Great Microwave with Easy to Use Features	"This microwave came with my new home and overall, I am very pleased with it. It is sturdily-built and has an attractive stainless steel finish and design. It does a great job at heating up and cooking food, and even though it may not have all of the features of a more expensive microwave, the features it does have, work well. I particularly like the turntable and the add 30 seconds button. The only downside I can think of is that it does not have the express 1 minute, 2 minute, etc. buttons. When it comes to a microwave, simplicity in use is key and this one definitely fits the bill."	2/11/2013
US	23011103	R11S2CWZC3YA1C	B008F07MPS	168181302	whirlpool wmc30516as 1.6 cu. ft. stainless steel countertop microwave	Major Appliances	4	6	8	N	Y	"works well, not liking the push button door release"	"Had 6 months.  It works fine as a microwave, but the control pad is a little small and you have to be careful where to push to get the button you want. Window is hard to see the food through, and it always fogs up making it even harder. I like the favorites program, but they should build in an automatic delay between stages. This is because if you program 1 min at high, and 1 min at 50%, you actually get about 1:15 straight high. A third stage would also be nice.  I don't like the push button door latch.  It takes a lot of effort, and if it gets dirty, is hard to clean because it pushes in 1/4 inch without any effort, making wiping it hard. It should have s simple handle."	2/9/2013
US	34687696	RPVDK2KFZW6J8	B005GSZB9Q	771401205	"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white"	Major Appliances	4	1	1	N	Y	Perfect for a craft room	"I expected this microwave oven to be smaller than it is. I was hoping for a small microwave to go in the craft room for my wife because she spends a lot of time in there and her coffee often goes cold, and instead of having to get up and leave her work, she can reach over and reheat her coffee. I didn't want something that takes up a lot of space. Well, this is about as small as I've seen, but I thought there were smaller ones. We don't have a lot of extra space so we bought this one. It works fine, I personally don't like the bright blue LED clock on the front but my wife doesn't mind. It does what it's supposed to."	2/9/2013
US	14518404	R3MIOPG9F4SJTZ	B005GSZB9Q	771401205	"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white"	Major Appliances	3	1	2	N	Y	It's okay...	I have very limited space so the design to fit in corner is great. I only use for re-heating or defrosting so it is fine for that. Some of my dinner plates are too large to fit in it...so I use smaller plates for re-heating. I don't like the lack of number pad but I knew it didn't have one when I bought it. It DOES have it's own popcorn button...:)	2/8/2013
US	45108025	R3RRIIKPJ38WF4	B003KI1W3I	984005611	sharp rmotda252wrzz microwave turntable motor	Major Appliances	5	0	0	N	Y	GREAT PRICE	"The Motor fit perfect, works great, price was excellent.<br />Was much cheaper than new microwave A A A A plus"	2/8/2013
US	14830836	R1VC6RBEQY5MTE	B000W3JHHM	943347999	pem31smss ge profile spacemaker countertop microwave oven stainless steel	Major Appliances	1	0	0	N	Y	pem31 microwave	All purchase and shipping activities were fine. Microwave door on this model not well designed. It sticks and won't open or close properly if the unit is not perfectly level meaning installation under cabinet must be virtually perfect. Appliance repair person told me this is always a problem with this model. Wish I knew that before purchasing.	2/8/2013
US	42032465	R1E49ZQCO10AV4	B002Z8041A	921964554	whirlpool gmh5205xvs 2.0 cu. ft. over-the-range microwave oven 300 cfm - stainless steel	Major Appliances	1	0	0	N	N	POS!! DO NOT COME NEAR IT	"Googled by the model number and brought me here to see what a piece of crap that Whirlpool have made.<br />This is suppose be the upgraded version that my builder put in, yet with hardly any usage, this thing crap out on me.<br />I am the 35th customer that's pissed off of owning this crap.<br /><br />It is amazing that Whirpool have the balls to sell this microwave at all.<br /><br />Never ever going to get anything from Whirpool ever again."	2/8/2013
US	31191547	R5JXAJDVTP6T5	B001QFYDSI	295520151	sharp microwave drawer oven	Major Appliances	4	4	5	N	Y	Great microwave	"Plus - I've had this microwave installed for about 4 months now and I really like it.  It cooks evenly and in a predictable way...much better than the traditional turntable models.  The coolness factor is high and its easy for the kids to use.  I love how it fits in with my new kitchen.<br />Minus -  it's pricey for a microwave.  Considering, the price I expected it to have a few more quick features, like a 30 second reheat button (it will do 1 min).  The open/close mechanism is noisy and closes with a &#34;clunk&#34; .  The special cooking features are complicated to program so I have yet to use them.<br />Summary - It was worth the splurge."	2/7/2013
US	28358647	R25WP0MC9XAGL4	B0058CLNBU	544821753	samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave	Major Appliances	1	3	3	N	N	Does not last	"This microwave worked fine while it lasted, about 2 years.  It looks fine and wasn't too loud when the fan was on, but the fact that it didn't last any longer makes the features irrelevant.  The price certainly was no better than comparable microwaves with much better longevity.  I would not recommend this product."	2/2/2013
US	50319114	R13H3VK4P61J3F	B0058CLNBU	544821753	samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave	Major Appliances	1	3	3	N	N	Exactly as the bad reviews describe	"This thing broke down in the same manner as all the other reviewers described. Samsung should be ashamed, this is a pretty obvious design flaw. I will be staying away from ALL samsung products from now on."	2/1/2013
US	52063405	RDJ4INZUT08EH	B00012ORSS	305608994	sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves	Major Appliances	3	3	8	N	Y	too early to rate the microwave.	"It is installed, it heats/cooks still after 4 days.  wife is disappointed in appearance, but it looks ok to me."	1/31/2013
US	12530606	RA9X2WNLFN7HB	B000W3JHHM	943347999	pem31smss ge profile spacemaker countertop microwave oven stainless steel	Major Appliances	5	1	1	N	Y	Great Microwave.	"I bought this for myself about 2 years age and liked it so much that I bought the same one for my sister. I like it very much. Its a perfect size, easy to use, has a button for baking potatoes and other items. I recommend it very highly."	1/30/2013
US	13741932	RVP3G9XXKOE0U	B0058CLNBU	544821753	samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave	Major Appliances	1	5	6	N	Y	Problems have started	"Bought this microwave in June 2012 for a kitchen remodel. Its barley 5 months old and although I have not experienced the dreaded 5E error, the unit has already started acting funny. The last few days the unit will loose the time and display please set time. This AM while making oat meal for my daughter, I opened the unit and it was dead. No light like it was unplugged. Closed and the display listed all 0's across. Opened door again no light. After a few times the light went on and unit was operational. Subsequently  I did do the stop/enter key diagnostic test and all it showed me was 1816s (model) and 110512A, which I assume means 1105watts 12amps? I hope this is not a precursor to the 5E error? Thinking the seller acquired refurbished units from another party (i.e.Samsung, Lowes?) and has been pawning them off as new here. I am going to check to see if my appliance repair plan that I pay for from my utility company will covers microwaves, if not new unit for me."	1/24/2013
US	14464149	R3B796T7QR95MG	B004NXUJ60	523301568	microwave cavity paint 98qbp0302	Major Appliances	4	6	7	N	Y	works great	"VERY smelly!!!<br />Be sure to scrape all rust out with steel wool, paint scraper, whatever it takes. The directions were minimal...I googled for more information."	1/22/2013
US	38660149	R1RY36ZKI7MNE5	B000W3JHHM	943347999	pem31smss ge profile spacemaker countertop microwave oven stainless steel	Major Appliances	1	1	1	N	N	Needs to be recalled	Like other reviewers this is the 3rd GE Spacemaker microwave I have owned.  We also built the space to fit this model and it is difficult to find a replacement.  I kept hoping with each new model that GE had corrected the problem.  The paint is peeling of the ceiling of my current microwave less than 2 years later. I worry that the paint will get in the food or worse that there may be a danger at using it.	1/20/2013
US	16755186	RKBT6Z513YZ1P	B000W3JHHM	943347999	pem31smss ge profile spacemaker countertop microwave oven stainless steel	Major Appliances	1	1	2	N	N	Peeling interior after just one year	"I bought this microwave about a year ago.  The exterior is attractive, and it fit well into the space I had for it.  However, after just one year of relatively infrequent use, the top of the cavity is flaking, with big chunks of paint now gone. I've had to throw away things I've cooked because there were flecks of paint falling from the top into my dish. It is ridiculous to have to replace a new and otherwise functional appliance. The replacement will not be a GE."	1/19/2013
US	16657665	RJ9J1SSBL4TX	B005GSZB3M	109226352	whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave	Major Appliances	5	0	0	N	Y	Great Microwave.	"A very compact, beautiful and sleek microwave.  Saves a on counter space and will accommodate a full size dinner plate."	1/15/2013
US	22481710	R235JS7JVCGRYJ	B0011YFKMC	760984384	spacemaker jvm1540dmww over-the-range microwave oven with recirculating vent in white	Major Appliances	4	0	3	N	Y	Was Great what they showed is what we got	This was to replace a bad microwave in one of our condo's kitchen - it fit perfectly and looks good. Thank You	1/15/2013
US	49111600	RF64XU0Q9SSI7	B005GSZB7I	827502283	"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd"	Major Appliances	4	3	4	N	Y	Better than I expected	"If you're looking for a space saver, this is the microwave for you.  If fits so well in the corner of the counter top and I have twice the space I had when my old bulky clunker was still on the counter.  I haven't found a plate yet that doesn't fit in the microwave and only one conatiner was too tall to fit, but even that wasn't critical...just used another container.  The power is suffiecient for warming and cooking most foods.  I do wish it had a few more watts; around 1000 would be perfect.  Over all the compromise in power is well worth the additional space.  Controls are very simple although, I do wish I could increase the time in more than 30 second increments.<br /><br />Service was terrific!  The first unit arrived damaged by the shipper.  Replacement was fast and problem free."	1/14/2013
US	33878573	RBUHOIPGCIIUV	B001QFYDQK	295520151	sharp microwave drawer oven	Major Appliances	2	1	5	N	Y	Just Installed it in a new kitchen	"Looks great. But you have to press Open and Close buttons to open and close drawer. Very delicate product. It is uncomfortable, unpractical to press these buttons everytime. I am sure they will go bad very soon. I will not suggest anybody to purchase this product"	1/14/2013
US	28384725	R2Q3MG9GMDSSPD	B008F07MPS	168181302	whirlpool wmc30516as 1.6 cu. ft. stainless steel countertop microwave	Major Appliances	4	1	1	N	N	Good product; Bad Customer Service	Good product but customer service is lacking. Spent 36 minutes on hold after not being able to complete the online service request. Microwave heats food quickly and thoroughly.	1/7/2013
US	38534065	R1BCIXJI33ZW0D	B005GSZB7I	827502283	"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd"	Major Appliances	5	4	4	N	Y	Tiny Perfection	"Fits a cup of coffee, dinner plate and popcorn. What else do you need? Fits perfect in my cabinet out of site!"	1/7/2013
US	27881945	RK4304EVK0OHA	B003KI1W3I	984005611	sharp rmotda252wrzz microwave turntable motor	Major Appliances	5	2	2	N	Y	Sharp Microwave Turntable Motor RMOTDA252WRZZ	"This product fit and worked as expected. For anyone wondering about how to install, there is a pattern of holes drilled in the bottom of the microwave around the turntable motor. To get to the motor, gently cut the metal between the holes to create a little door. Open the door, remove 2 screws then the motor, unplug old motor, plug in new one, drop new motor into hole, put 2 screws back. You're probably supposed to throw the &#34;door&#34; away but I bent mine back in there. Flip microwave over and plug it in, put turntable spindle back on and try it out. I recommend doing this out of sight of your spousal unit, and then take about 30 minutes to goof off. Then return microwave to spousal unit telling them what an arduous task it was but how you figured it out and saved the family $100.00. Should be good for at least a hug or a kiss or WHATEVER..."	1/6/2013
US	35112970	R3LARHXW38MIJN	B005GSZB9Q	771401205	"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white"	Major Appliances	5	1	1	N	Y	Exactly what I needed	This microwave works well. I wanted a microwave to heat my rice filled heating pad for my shoulders. It does that and doesn't take up too much space on the counter. I am very pleased.	1/6/2013
US	14778370	R9PKHPUR6D6QJ	B0058CLNBU	544821753	samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave	Major Appliances	4	2	2	N	Y	Really looks great	Looks and works great so far... the vent is really nice and powerful too... a bit loud when you set it at the highest but sure does work	1/3/2013
US	32998680	R2DI0SNJ4HR5IQ	B002KPM7L8	522487135	"frigidaire fgmv174k 1.7 cubic foot over-the-range microwave oven with effortless reheat and spacewis,"	Major Appliances	2	0	1	N	N	Wish I had read reviews before purchase	"I purchased this along with 3 other Gallery appliances. If I had read these reviews, I may have purchased a non-matching microwave.  All seem to work okay, but this microwave has an overall stupid factor that just doesn't make sense.  You can silence the beeping (which is VERY ANNOYING), but it also silences everything else.  I had a $200 Goldstar with better features such as a timed nightlight.  I hope Frigidaire people read this."	1/3/2013
US	11919183	R1BAMRB7EEGCM6	B005GSZB3M	109226352	whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave	Major Appliances	1	9	12	N	Y	Whirlpool	Wouldn't work.  Have to return it.  The word 'door' keeps showing up as if there is a problem with the door.<br />There is no problem.	1/1/2013
US	22588750	RTJBMSXQRTB2P	B0011YHN7M	147401377	ge jvm1540smss spacemaker 1.5 cu. ft. stainless steel over-the-range microwave	Major Appliances	1	7	7	N	Y	Didn't work	"Received it and installed it. The fan went on and the fan blew but it did not heat.  It took me two months to finally get a repair person to come out but he guessed and ordered the wrong part (magnitron). It turned out to be something else, I can't remember what, so they have to order that. I am still waiting.  Fortunately my old microwave (Amana) still works out in the garage or I would be really frustrated. The repair person told me that GE has the most problems even though all the brands use the same components, from Korea.  Must be something about the GE specs together that blows things up.  I'll be staying clear of GE products from now on."	1/1/2013
US	51994627	R35CPZSQEQ1QJW	B00009V3WT	459626087	sharp 1.1-cubic-foot 850-watt over-the-range convection microwaves	Major Appliances	4	6	6	N	Y	The best available	"When our old Sharp &#34;over the range&#34; started to die (14 years of service and the display had become very dim and door starting to crack with quite large chips falling off we decided it had to be replaced). Finding an over range (gas) with convection and a good extractor fan proved difficult and so we decided on this Sharp product. At 71 lbs and with different mounting points from it's predecessor it was a difficult installation task - could not have been done by one person on their own.<br />Once in place however it is the greatest ! It is better designed than the one before with 2 extractor inlets placed to handle the heat from the gas range very well , a large ceramic turntable that is easy to clean PLUS it can be selected to &#34;not rotate&#34; which permits bigger dishes to be used as needed.<br /><br />Best of all it has a &#34;keep warm&#34; feature that allows warming serving plates as well as keeping unserved food ready  for &#34;seconds&#34; without the whole reheat cycle.<br /><br />Great product - would have given 5 stars but for the physical difficulty of installation ( in fairness that would have probably been much the same for any brand)"	12/30/2012
US	44943129	RUXOSU76EWIC1	B0058CLNBU	544821753	samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave	Major Appliances	1	9	9	N	Y	Bad Product	Microwave does it's job but door started sagging within first 30 days and the unit quit working within a year.	12/28/2012
US	44396923	R1ZX2C6HDN8UL7	B00012ORSS	305608994	sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves	Major Appliances	5	1	2	N	Y	New microwave	"We love this new appliance.  Just a few days before Thanksgiving our old one died.  I purchased a new one locally and after installation realized the door hinges are placed where we could not open the door more than a few inches.  Returned that one and went online and found this one at almost $100.00 less than what my local dealer could get it for me.  He agreed that I should order thru Amazon and not only did I receive it in less than a week, it fit, looks great and works perfectly!"	12/27/2012
US	15556793	R3LOP36H9WFPJO	B005GSZB3M	109226352	whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave	Major Appliances	5	1	2	N	Y	Perfect size for table top microwave	"Simple to use, spacious, and compact. :)  Been looking for a microwave like this for a while.  The only drawback is it looks a bit like a old TV on the kitchen counter."	12/26/2012
US	42688511	R11ERE4IAD6JZD	B002Z8041A	921964554	whirlpool gmh5205xvs 2.0 cu. ft. over-the-range microwave oven 300 cfm - stainless steel	Major Appliances	1	0	0	N	N	Horrible product	"This is the second microwave and just like the first one it lasted less then a year. The magnetron fried, we bought a new one, it fried again, we fixed it and it happened a 3rd time. I will not buy another whirlpool product!"	12/26/2012
US	40629075	R3OIGVEO49MK81	B004NXUJ60	523301568	microwave cavity paint 98qbp0302	Major Appliances	5	5	6	N	Y	Did the job	The microwave in our new house had corrosion and under the turntable. I sanded and cleaned for about an hour then sprayed this paint. I did have a little overspray but it turned out pretty well. There's a spot that looks like I didn't sand and clean well enough but there is plenty of paint left in the can to re-do it. It's good enough for now and the paint is holding up well after a month.	12/24/2012
US	44962010	R1LH8X2I1A9VHX	B000W3JHHM	943347999	pem31smss ge profile spacemaker countertop microwave oven stainless steel	Major Appliances	3	0	0	N	Y	Difficult to Open	The push latch for the door is very tricky.  Sometimes it opens the door at once.  Mostly it takes repeated efforts.	12/21/2012
US	11452438	R28FDEGAUJI8P9	B000W3JHHM	943347999	pem31smss ge profile spacemaker countertop microwave oven stainless steel	Major Appliances	3	1	2	N	Y	"NO CHOICE IN PURCHASING, ADEQUATE PRODUCT"	"This is the only microwave made that fits into my pre-constructed custom cabinet space. My first one lasted 8 years.  When it wouldn't turn off, I ordered a new one.  The first one sent to me would not turn on.  Seems like something was wrong with the key pad. GE's fault,not the distributor or Amazon.  Called Amazon and they credited me immediately and charged /sent me a new one the next day which worked perfectly.  I just returned the first one in the original box with the scanner label they sent."	12/21/2012
US	17491101	R2Z27LHSVH6USK	B0058CLNBU	544821753	samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave	Major Appliances	2	5	5	N	N	fine for awhile	"We bought this mwo 20 months ago and were satisfied until the magnetron failed at 20 months, which is unacceptable!  Since the magnetron has a 10-yr warranty, we checked for local authorized repairmen, but there  were none close enough to make the repair worthwhile, since we have to pay for labor.  Check this out before you buy."	12/21/2012
US	52693309	R3LQMIISQUAJ68	B005GSZB3M	109226352	whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave	Major Appliances	5	26	31	N	Y	Tiny treasure	"I live in a small house (400 sf) so I don't have much room for anything. This may be too soon for a review (as I just received the microwave y'day) but so far it's just perfect. I love that the controls are on the bottom instead of on the side, as my microwave cubby is only 16.5 inches wide. I like the style and the easy setup, as well. It's perfect for an apartment, dorm room, or office kitchen.<br /><br />One thing to note - on the inside left wall (if you're facing the microwave), there's what looks like a cardboard panel screwed into the wall by the vent. There isn't anything definitive about what to do about this panel, and since it looks like it could possibly be removed, I called Whirlpool customer service to get some clarification. Long story short - don't remove the panel, it's supposed to be there.<br /><br />Other than that momentary confusion, I'm really happy with this product."	12/21/2012
US	16736848	R3P2HZTGHR0RAO	B000W3JHHM	943347999	pem31smss ge profile spacemaker countertop microwave oven stainless steel	Major Appliances	1	1	1	N	N	Don't buy - doesn't last	"We read all the negative reviews but decided to take a chance anyway as this was the only size microwave that fit the cabinet space we had. Big mistake. 1yr 2months after we bought it the magnetrom(?) stopped working - the microwave no longer heats anything. Called for service and since labor is out of warranty it would cost us $180 to get it fixed. Even before that some of the exterior plastic pieces had actually come off and we had just taped it back on.<br />Well, we're NOT buying another one of these nor getting it fixed. We've chosen to re-do the cabinet because in the long run it will be cheaper than to keep buying a poorly built product that lasts just past its 1 yr warranty. Will be staying away from GE products as well."	12/20/2012
US	37980224	R22H1MQZ3YQPR1	B000ZIPHM8	494668275	whirlpool gh7208xrs gold 2.0 cu. ft. stainless steel over-the-range microwave	Major Appliances	1	0	1	N	N	This microwave is terrible.	"This microwave is garbage.  We have had many problems with it, fought with the warrenty center, they finally replaced it and it is not working again. Microwave ovens should last longer than just a couple years.  Whirlpool you need to do something about this.  You know this isnt just a random problem.  You have produced a inferior product and you need to do something about it.  This microwave costs $1000.00.  This isnt a walmart throw away item.  YOU NEED TO RECALL THIS ITEM!"	12/16/2012
US	31210954	R700KF525RJF6	B002Z8041A	921964554	whirlpool gmh5205xvs 2.0 cu. ft. over-the-range microwave oven 300 cfm - stainless steel	Major Appliances	1	0	0	N	N	Worst appliance ever made!	"There is definitely a manufacturing flaw with this microwave that Whirlpool refuses to admit! When this microwave was under warranty in the first year, we had if fixed FOUR times for the same problem. Luckily we didn't have to pay for those repairs because the warranty covered it. While it was still under warranty, we tried to talk to the company and let them know about the four repairs for the SAME thing noting that it must be a problem with how the product was made. All they did was try to get us to buy the extended warranty.<br /><br />So, 8 months after we bought this $500 microwave, we had to buy a new one! I truly believe that Whirlpool knows there is a defect with this microwave but refuses to stand behind their product."	12/13/2012
US	36505671	R2A8J0U92HX2QH	B004NXUJ60	523301568	microwave cavity paint 98qbp0302	Major Appliances	5	2	2	N	Y	Great Item	"Item was what was advertised, in condition advertised and delivered on time. That's all you can ask of a supplier. You must prepare the area where you are going to use the paint. Takes a lot of sanding and preparing, but the result of spraying even coats is great."	12/10/2012
US	40437521	RDFEL2E2ULFCQ	B005GSZB7I	827502283	"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd"	Major Appliances	5	3	3	N	Y	Very nice design	I bought this microwave almost a year ago. Love it. Quality is good enough ( I do not use it too often). I really in love with the design.	12/10/2012
US	51821805	R1BVH9DPTM166R	B005GSZB9Q	771401205	"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white"	Major Appliances	5	1	1	N	Y	Nice!	"This is a really nice little microwave!  Just what I was looking for.  No complaints.  It was shipped quickly by the supplier, too.  The controls are simple and elegant, and the surfaces are easy to clean.  I would buy it again."	12/10/2012
US	36263559	R1M5NC4XORAEMS	B0058CLNBU	544821753	samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave	Major Appliances	5	3	3	N	Y	Fast shipment!	So far so good. Replaced a Samsung and the existing bracket worked. Much quieter than the one replaced. My wife loves the<br />melt/soften function.	12/7/2012
US	38517948	R3BHX8W8UL1U6I	B002X7669C	981162112	ge jes0736spss 0.7 cu. ft. countertop microwave oven with 700 watts - stainless steel	Major Appliances	1	7	9	N	N	"3-month life, warranty worthless"	"I bought this microwave August 2012. It died November. The operator's manual stated that, to avoid trip charges, I should take it GE Customer Care services and pick it up following service. Called up 1-800-GECARES, as given in the manual, to inquire on where to take it for service. There was no option to do that. They want to make a service call and charge $80 trip fee.<br /><br />Stay away from GE Products. They're defective and service is poor."	12/4/2012
